Timestamp,Pressure (PSI),Flow Rate (bbl/h),Temperature (F),Wear Factor (%),Valve Status,Pump Speed (RPM),Vibration Level (mm/s),Corrosion Level (%),Leak Detected,Oil Quality,Pressure Loss (PSI),Pump Efficiency (%),Humidity (%),Ambient Temperature (F),Distance from Source (km),Last Maintenance,Pressure Regulator Status,Flow Control Valve (%),Oil Density (g/cm³),Oil Viscosity (cP),Pipeline Altitude (m),Pipeline Diameter (m),Sand Content (ppm),Pipeline Coating Condition (%),Oil Sulfur Content (%),Scheduled Maintenance,Anomaly
2024-08-18 03:31:36.333851,846.17,505.02,105.58,100.0,closed,1869.21,4.06,50.0,0,Heavy,4.34,94.23,28.24,86.16,69.15,2023-06-28 15:01:36,active,74.67,0.884,14.91,441.44,1.0,4.33,0.0,1.74,0,0
2024-08-18 04:01:36.333851,796.85,425.92,120.19,100.0,open,1876.03,3.33,50.0,0,Medium,3.52,82.88,55.17,69.31,44.72,2023-06-28 15:01:36,inactive,78.55,0.908,11.81,530.38,1.03,4.87,0.0,1.83,0,0
2024-08-18 04:31:36.333851,755.83,320.01,107.01,100.0,closed,1705.47,3.19,50.0,0,Medium,5.83,98.11,39.66,74.41,67.96,2023-06-28 15:01:36,inactive,76.67,0.967,21.43,502.99,0.94,4.63,0.0,2.28,0,0
2024-08-18 05:01:36.333851,794.66,414.31,108.16,100.0,open,1807.66,3.26,50.0,0,Heavy,2.63,86.93,58.28,78.47,60.21,2023-06-28 15:01:36,inactive,80.61,0.849,26.23,557.57,0.9,6.77,0.0,2.32,0,0
2024-08-18 05:31:36.333851,792.13,336.29,102.75,100.0,open,1935.15,3.11,50.0,0,Medium,4.02,99.54,51.45,73.33,62.43,2023-06-28 15:01:36,inactive,81.25,0.906,25.26,513.58,1.04,4.88,0.0,2.62,0,0
2024-08-18 06:01:36.333851,837.48,368.45,88.93,100.0,closed,1902.72,1.67,50.0,0,Medium,6.45,92.03,45.13,57.76,47.74,2023-06-28 15:01:36,inactive,80.32,0.922,16.49,572.43,1.03,4.68,0.0,2.0,0,0
2024-08-18 06:31:36.333851,802.61,448.6,112.57,100.0,open,1682.89,2.4,50.0,0,Light,8.07,93.68,46.43,75.21,58.85,2023-06-28 15:01:36,active,70.01,0.942,15.78,553.32,0.78,4.24,0.0,1.7,0,0
2024-08-18 07:01:36.333851,820.43,409.36,120.86,100.0,closed,1842.64,2.6,50.0,0,Heavy,7.04,91.83,48.48,74.74,57.66,2023-06-28 15:01:36,active,92.83,0.86,22.12,438.83,0.98,3.79,0.0,1.43,0,0
2024-08-18 07:31:36.333851,794.16,405.67,118.62,100.0,closed,1718.91,2.49,50.0,0,Light,5.67,83.32,52.74,72.44,40.73,2023-06-28 15:01:36,active,67.15,0.854,11.66,465.82,1.04,4.32,0.0,2.85,0,0
2024-08-18 08:01:36.333851,782.26,414.9,99.21,100.0,closed,1690.43,3.2,50.0,0,Heavy,6.68,89.68,63.53,82.95,63.33,2023-06-28 15:01:36,active,76.82,0.932,18.59,393.87,1.11,5.09,0.0,1.64,0,0
2024-08-18 08:31:36.333851,768.98,422.11,86.7,100.0,closed,1763.18,3.07,50.0,0,Light,8.53,82.91,56.18,60.14,36.33,2023-06-28 15:01:36,active,64.18,0.909,16.27,484.73,1.09,4.36,0.0,1.96,0,0
2024-08-18 09:01:36.333851,780.55,466.76,79.68,100.0,closed,1747.84,3.03,50.0,0,Light,7.14,84.04,39.6,67.81,54.44,2023-06-28 15:01:36,active,92.9,0.908,21.15,469.41,1.0,4.13,0.0,1.69,0,0
2024-08-18 09:31:36.333851,825.21,372.0,76.47,100.0,open,1971.93,3.4,50.0,0,Light,2.03,88.77,61.53,71.68,33.03,2023-06-28 15:01:36,active,84.77,0.948,22.95,538.78,1.15,5.13,0.0,2.1,0,0
2024-08-18 10:01:36.333851,798.01,413.29,117.46,100.0,open,1707.64,3.32,50.0,1,Medium,5.23,97.77,65.06,76.59,46.57,2023-06-28 15:01:36,active,68.3,0.909,22.74,515.52,1.09,3.95,0.0,2.21,0,0
2024-08-18 10:31:36.333851,868.61,310.43,102.94,100.0,open,1676.72,2.49,50.0,0,Light,6.49,92.25,41.96,53.1,21.52,2023-06-28 15:01:36,active,52.82,0.814,13.51,450.67,1.19,4.88,0.0,1.94,0,0
2024-08-18 11:01:36.333851,781.67,294.54,93.61,100.0,open,1831.64,3.06,50.0,0,Medium,7.26,89.07,51.92,57.71,25.41,2023-06-28 15:01:36,inactive,70.51,0.977,14.2,493.25,1.1,2.9,0.0,1.85,1,0
2024-08-18 11:31:36.333851,776.06,450.33,122.31,100.0,open,1876.48,2.06,50.0,0,Light,4.11,91.34,61.93,63.63,54.54,2023-06-28 15:01:36,inactive,69.29,0.82,13.38,507.48,0.88,5.27,0.0,1.87,0,0
2024-08-18 12:01:36.333851,787.57,389.07,101.07,100.0,closed,1891.51,3.31,50.0,0,Medium,5.03,90.71,28.39,76.73,34.18,2023-06-28 15:01:36,inactive,72.44,0.877,25.31,572.25,0.97,6.11,0.0,2.01,0,0
2024-08-18 12:31:36.333851,787.06,483.65,104.81,100.0,open,1906.01,2.98,50.0,0,Medium,5.05,91.85,41.12,62.0,44.93,2023-06-28 15:01:36,inactive,49.89,1.0,19.94,436.88,1.28,4.18,0.0,1.41,0,0
2024-08-18 13:01:36.333851,801.76,390.8,136.37,100.0,open,1734.69,2.8,50.0,0,Light,4.89,89.55,49.78,73.45,43.03,2023-06-28 15:01:36,inactive,79.54,0.863,15.9,535.35,0.9,4.14,0.0,2.17,0,0
2024-08-18 13:31:36.333851,786.13,467.59,105.68,100.0,closed,1691.27,3.49,50.0,0,Medium,5.63,92.61,45.62,71.54,75.38,2023-06-28 15:01:36,active,82.29,0.8,19.38,473.33,0.98,5.13,0.0,1.95,0,0
2024-08-18 14:01:36.333851,963.18,312.04,168.56,100.0,closed,1681.75,3.51,50.0,0,Light,4.02,90.51,43.81,59.73,43.98,2023-06-28 15:01:36,inactive,69.08,0.913,15.12,507.52,0.88,5.1,0.0,2.33,0,1
2024-08-18 14:31:36.333851,974.57,266.57,145.52,100.0,closed,1769.17,2.67,50.0,0,Medium,5.36,80.69,54.07,71.63,54.3,2023-06-28 15:01:36,active,83.86,0.822,27.49,515.93,1.05,5.09,0.0,1.33,0,1
2024-08-18 15:01:36.333851,787.99,406.46,97.07,100.0,closed,1679.14,3.77,50.0,0,Medium,3.48,88.15,58.03,72.46,47.72,2023-06-28 15:01:36,inactive,83.0,0.941,14.97,539.76,0.98,3.85,0.0,2.19,1,0
2024-08-18 15:31:36.333851,796.44,328.82,83.03,100.0,closed,1851.0,3.09,50.0,0,Medium,5.24,90.7,51.68,71.32,54.97,2023-06-28 15:01:36,active,87.9,0.832,11.65,591.64,0.9,6.61,0.0,2.71,0,0
2024-08-18 16:01:36.333851,821.32,446.1,102.53,100.0,closed,1813.09,3.36,50.0,0,Medium,6.29,87.77,69.9,64.76,55.21,2023-06-28 15:01:36,inactive,76.28,0.979,8.92,455.7,0.84,5.73,0.0,1.57,0,0
2024-08-18 16:31:36.333851,820.88,351.25,88.28,100.0,open,1648.3,3.57,50.0,0,Medium,3.4,86.68,56.85,78.69,43.28,2023-06-28 15:01:36,inactive,68.55,0.865,27.9,475.33,1.05,4.66,0.0,2.44,0,0
2024-08-18 17:01:36.333851,802.5,372.63,98.65,100.0,closed,1853.95,2.71,50.0,0,Medium,3.34,94.6,56.18,68.06,48.99,2023-06-28 15:01:36,active,93.34,0.819,17.85,540.37,0.93,6.22,0.0,2.59,0,0
2024-08-18 17:31:36.333851,816.67,238.6,98.48,100.0,open,1939.62,3.46,50.0,0,Light,5.35,80.84,39.14,66.67,55.02,2023-06-28 15:01:36,active,66.44,0.967,16.93,563.39,0.89,5.78,0.0,1.09,0,1
2024-08-18 18:01:36.333851,895.94,343.88,137.1,100.0,open,1846.73,3.38,50.0,0,Light,4.37,85.88,37.54,51.39,46.0,2023-06-28 15:01:36,inactive,84.56,0.962,28.23,564.87,0.91,5.58,0.0,2.56,1,1
2024-08-18 18:31:36.333851,817.37,375.54,128.43,100.0,open,1580.33,3.06,50.0,0,Light,3.84,90.92,48.33,78.43,55.78,2023-06-28 15:01:36,inactive,81.7,0.825,26.79,418.22,1.01,5.64,0.0,1.5,0,0
2024-08-18 19:01:36.333851,799.63,357.23,76.75,100.0,open,1894.98,3.39,50.0,0,Light,3.8,89.89,52.58,61.73,60.85,2023-06-28 15:01:36,inactive,75.04,0.813,20.49,544.82,1.08,4.81,0.0,2.66,0,0
2024-08-18 19:31:36.333851,909.94,171.52,129.2,100.0,closed,1616.47,3.91,50.0,0,Light,4.85,86.33,36.53,62.49,36.14,2023-06-28 15:01:36,inactive,82.43,0.845,15.05,448.77,0.94,3.89,0.0,1.94,0,1
2024-08-18 20:01:36.333851,745.28,389.94,122.07,100.0,open,1886.81,2.83,50.0,0,Heavy,1.15,93.37,71.92,78.45,54.62,2023-06-28 15:01:36,active,84.37,0.954,18.2,400.28,1.13,5.9,0.0,1.63,0,0
2024-08-18 20:31:36.333851,775.08,344.14,110.16,100.0,open,1737.81,3.0,50.0,0,Medium,4.24,81.52,58.99,90.91,42.72,2023-06-28 15:01:36,active,71.17,0.797,29.32,462.95,1.12,5.32,0.0,1.73,0,0
2024-08-18 21:01:36.333851,800.02,389.9,107.47,100.0,closed,1760.22,3.09,50.0,0,Light,8.03,92.14,42.75,63.75,38.56,2023-06-28 15:01:36,inactive,92.88,0.852,10.54,498.96,0.95,6.37,0.0,1.86,0,0
2024-08-18 21:31:36.333851,794.84,342.27,102.73,100.0,closed,2083.85,3.42,50.0,0,Light,2.04,91.26,47.83,58.53,34.54,2023-06-28 15:01:36,active,66.38,0.972,20.3,528.98,1.13,4.31,0.0,1.62,0,0
2024-08-18 22:01:36.333851,771.87,331.59,83.84,100.0,closed,1848.91,2.32,50.0,0,Heavy,0.91,99.91,56.74,70.02,50.21,2023-06-28 15:01:36,inactive,71.84,0.849,26.51,542.98,0.91,6.72,0.0,2.07,1,0
2024-08-18 22:31:36.333851,885.35,334.8,112.04,100.0,open,1863.63,2.42,50.0,0,Heavy,7.06,91.64,51.88,66.13,58.95,2023-06-28 15:01:36,inactive,94.56,0.884,27.01,519.44,0.78,3.58,0.0,2.97,0,1
2024-08-18 23:01:36.333851,798.32,378.15,106.37,100.0,open,1794.73,2.16,50.0,0,Heavy,5.11,81.55,49.83,78.09,38.4,2023-06-28 15:01:36,active,78.64,0.874,24.84,500.97,1.13,6.61,0.0,1.91,0,0
2024-08-18 23:31:36.333851,732.79,434.29,82.9,100.0,open,1721.72,2.14,50.0,0,Medium,5.58,90.5,56.19,62.52,36.05,2023-06-28 15:01:36,active,94.64,0.918,23.11,484.62,1.07,5.09,0.0,2.04,1,0
2024-08-19 00:01:36.333851,744.26,426.44,112.56,100.0,closed,1795.37,2.38,50.0,0,Medium,3.65,86.02,44.82,72.02,62.23,2023-06-28 15:01:36,active,93.46,0.916,21.61,495.99,1.13,3.98,0.0,2.23,0,0
2024-08-19 00:31:36.333851,772.68,388.3,103.0,100.0,open,1869.6,3.18,50.0,0,Heavy,4.47,94.18,37.61,70.04,59.77,2023-06-28 15:01:36,active,77.73,0.893,7.79,512.26,1.01,4.85,0.0,1.06,0,0
2024-08-19 01:01:36.333851,871.23,318.57,128.36,100.0,open,1925.64,3.0,50.0,0,Medium,4.44,88.0,43.83,58.61,60.83,2023-06-28 15:01:36,inactive,79.59,0.887,27.86,446.38,1.09,3.84,0.0,2.06,0,0
2024-08-19 01:31:36.333851,803.23,431.79,110.24,100.0,open,1710.05,3.08,50.0,0,Light,3.32,83.08,47.11,81.66,53.8,2023-06-28 15:01:36,inactive,69.16,0.841,26.61,512.1,1.02,5.35,0.0,1.32,0,0
2024-08-19 02:01:36.333851,840.77,415.12,121.56,100.0,open,1784.49,2.34,50.0,1,Heavy,4.85,90.16,31.24,78.53,58.01,2023-06-28 15:01:36,inactive,79.23,0.815,22.1,495.31,0.99,3.84,0.0,1.96,0,0
2024-08-19 02:31:36.333851,807.88,417.79,106.23,100.0,closed,1658.64,3.77,50.0,1,Light,4.9,90.82,48.4,67.08,51.86,2023-06-28 15:01:36,inactive,80.64,0.915,5.03,494.02,0.99,3.86,0.0,1.82,0,0
2024-08-19 03:01:36.333851,808.36,368.08,93.92,100.0,open,1732.93,3.25,50.0,0,Medium,1.34,88.43,68.75,69.43,35.5,2023-06-28 15:01:36,active,79.17,0.911,24.57,503.74,0.94,4.63,0.0,1.66,0,0
2024-08-19 03:31:36.333851,736.57,451.49,100.96,100.0,open,1722.07,2.95,50.0,0,Heavy,-0.71,93.84,41.28,62.59,46.23,2023-06-28 15:01:36,active,68.38,0.954,6.01,541.32,0.84,5.44,0.0,1.33,0,0
2024-08-19 04:01:36.333851,838.03,375.83,121.66,100.0,open,1848.05,2.39,50.0,0,Light,5.83,94.03,50.41,55.7,45.75,2023-06-28 15:01:36,active,72.88,0.905,19.15,519.95,1.16,4.55,0.0,1.02,0,0
2024-08-19 04:31:36.333851,788.02,390.46,97.92,100.0,closed,1744.94,3.09,50.0,0,Heavy,5.04,92.19,39.48,84.03,49.36,2023-06-28 15:01:36,inactive,69.44,0.921,14.2,558.8,0.91,3.24,0.0,1.23,0,0
2024-08-19 05:01:36.333851,811.28,352.14,102.44,100.0,closed,1882.54,2.77,50.0,0,Medium,7.54,91.57,49.02,65.64,43.83,2023-06-28 15:01:36,inactive,74.87,0.883,20.79,495.84,1.23,4.94,0.0,1.89,0,0
2024-08-19 05:31:36.333851,820.47,447.61,108.47,100.0,open,1712.56,2.94,50.0,0,Heavy,8.39,90.82,44.15,64.04,37.29,2023-06-28 15:01:36,active,68.48,0.938,13.78,508.91,0.89,6.95,0.0,2.64,1,0
2024-08-19 06:01:36.333851,764.42,334.82,122.97,100.0,closed,1763.77,3.07,50.0,0,Light,5.24,92.11,53.36,68.34,42.91,2023-06-28 15:01:36,inactive,83.24,0.867,17.5,429.3,1.13,5.0,0.0,1.26,0,0
2024-08-19 06:31:36.333851,774.25,406.96,102.52,100.0,closed,1710.73,3.32,50.0,0,Medium,5.23,96.78,58.57,74.49,54.63,2023-06-28 15:01:36,active,81.87,0.818,9.76,531.45,1.03,5.95,0.0,2.59,0,0
2024-08-19 07:01:36.333851,799.71,366.93,123.61,100.0,closed,1740.92,2.96,50.0,0,Heavy,3.42,86.76,44.51,78.67,40.51,2023-06-28 15:01:36,active,82.26,0.91,16.42,475.35,0.91,4.22,0.0,1.67,0,0
2024-08-19 07:31:36.333851,784.77,340.63,87.46,100.0,closed,1880.14,2.96,50.0,0,Medium,5.81,94.59,41.76,55.3,24.29,2023-06-28 15:01:36,active,83.9,0.804,22.73,482.65,0.95,5.06,0.0,2.27,0,0
2024-08-19 08:01:36.333851,778.65,394.83,64.17,100.0,closed,1832.5,1.74,50.0,0,Heavy,3.13,91.28,63.48,78.5,40.28,2023-06-28 15:01:36,active,87.11,0.942,20.21,467.81,0.9,6.49,0.0,1.4,0,0
2024-08-19 08:31:36.333851,796.27,329.76,106.32,100.0,open,1685.19,3.1,50.0,0,Medium,4.24,90.11,62.89,77.42,32.37,2023-06-28 15:01:36,inactive,75.43,0.876,21.63,524.77,0.91,4.62,0.0,1.67,0,0
2024-08-19 09:01:36.333851,779.78,374.4,90.9,100.0,closed,1930.25,3.0,50.0,0,Heavy,8.28,89.54,51.76,54.71,42.57,2023-06-28 15:01:36,active,74.85,0.913,11.94,505.52,0.95,5.45,0.0,2.02,1,0
2024-08-19 09:31:36.333851,815.21,425.17,101.49,100.0,closed,1753.82,2.74,50.0,0,Medium,5.43,97.99,64.38,65.29,52.91,2023-06-28 15:01:36,inactive,84.7,0.932,19.8,465.7,1.09,3.39,0.0,2.1,0,0
2024-08-19 10:01:36.333851,824.97,454.23,104.15,100.0,open,1901.71,3.25,50.0,0,Heavy,4.79,80.54,52.08,86.62,45.8,2023-06-28 15:01:36,active,86.56,0.888,14.88,460.79,0.94,5.71,0.0,2.55,0,0
2024-08-19 10:31:36.333851,827.22,266.74,115.8,100.0,open,1810.45,4.25,50.0,0,Medium,8.76,84.92,47.47,55.85,77.77,2023-06-28 15:01:36,active,88.88,0.903,18.41,396.4,0.98,5.63,0.0,1.36,0,1
2024-08-19 11:01:36.333851,798.92,406.87,86.36,100.0,closed,1838.9,3.08,50.0,0,Light,6.26,93.32,51.95,86.72,53.1,2023-06-28 15:01:36,active,79.35,0.928,28.05,504.51,1.13,3.9,0.0,2.76,0,0
2024-08-19 11:31:36.333851,863.61,480.07,90.06,100.0,open,1709.3,3.09,50.0,0,Light,3.97,92.78,29.03,81.96,50.32,2023-06-28 15:01:36,active,56.01,0.823,15.99,543.35,0.94,5.52,0.0,1.84,0,0
2024-08-19 12:01:36.333851,821.97,466.79,120.37,100.0,open,1923.84,2.27,50.0,0,Heavy,3.68,86.18,44.8,76.48,32.84,2023-06-28 15:01:36,active,81.92,0.804,27.01,495.29,1.01,5.45,0.0,1.87,0,0
2024-08-19 12:31:36.333851,813.24,414.01,89.47,100.0,closed,1896.43,2.82,50.0,0,Light,5.69,83.17,42.44,72.97,73.56,2023-06-28 15:01:36,active,67.63,0.895,24.59,507.87,1.14,4.92,0.0,2.01,0,0
2024-08-19 13:01:36.333851,776.66,406.53,101.07,100.0,open,1750.69,2.87,50.0,0,Medium,5.55,91.61,55.74,70.99,46.25,2023-06-28 15:01:36,inactive,67.23,0.906,21.75,470.44,0.82,5.01,0.0,1.89,1,0
2024-08-19 13:31:36.333851,840.46,358.61,102.25,100.0,open,1965.89,3.14,50.0,0,Light,5.45,94.56,55.66,72.08,51.85,2023-06-28 15:01:36,inactive,78.62,0.941,17.0,425.08,1.03,7.96,0.0,2.61,0,0
2024-08-19 14:01:36.333851,905.45,382.7,108.83,100.0,open,1826.17,3.09,50.0,0,Light,5.93,94.44,43.36,63.42,53.05,2023-06-28 15:01:36,inactive,74.49,0.902,24.62,462.72,1.11,5.65,0.0,3.1,0,1
2024-08-19 14:31:36.333851,840.2,314.08,110.93,100.0,open,1711.57,2.36,50.0,0,Light,3.27,89.46,57.27,68.24,56.76,2023-06-28 15:01:36,active,93.29,0.896,17.09,505.08,1.15,5.42,0.0,1.78,0,1
2024-08-19 15:01:36.333851,792.77,370.74,103.2,100.0,open,2038.77,3.98,50.0,0,Medium,8.9,91.92,52.72,54.14,56.31,2023-06-28 15:01:36,inactive,68.41,0.796,17.36,440.19,1.14,5.87,0.0,2.81,0,0
2024-08-19 15:31:36.333851,775.52,336.0,79.92,100.0,open,1877.45,2.55,50.0,0,Medium,2.54,85.74,51.92,72.07,42.11,2023-06-28 15:01:36,active,73.23,0.945,17.03,453.46,1.02,4.25,0.0,1.86,0,0
2024-08-19 16:01:36.333851,817.78,466.9,94.33,100.0,closed,1791.97,2.67,50.0,0,Medium,8.46,95.4,26.2,64.56,43.34,2023-06-28 15:01:36,inactive,75.13,0.808,17.5,493.5,1.0,4.64,0.0,2.02,0,0
2024-08-19 16:31:36.333851,711.72,373.38,85.6,100.0,open,1923.05,2.5,50.0,0,Heavy,4.04,91.91,62.56,55.42,61.39,2023-06-28 15:01:36,inactive,83.74,0.97,17.85,518.56,0.9,6.28,0.0,2.04,0,0
2024-08-19 17:01:36.333851,792.84,328.21,127.63,100.0,open,1695.46,2.99,50.0,0,Light,4.65,92.57,50.64,68.08,54.59,2023-06-28 15:01:36,inactive,82.27,0.95,20.2,463.59,0.9,4.96,0.0,2.72,1,0
2024-08-19 17:31:36.333851,787.1,461.93,84.05,100.0,open,1799.87,3.4,50.0,0,Light,3.72,85.25,48.2,57.08,50.05,2023-06-28 15:01:36,inactive,82.55,0.963,20.88,514.71,1.16,4.7,0.0,2.1,0,0
2024-08-19 18:01:36.333851,792.58,385.11,85.2,100.0,closed,1808.5,2.36,50.0,0,Heavy,4.91,95.4,42.32,66.02,59.87,2023-06-28 15:01:36,inactive,71.47,0.888,21.55,490.77,1.05,5.76,0.0,1.63,0,0
2024-08-19 18:31:36.333851,842.04,362.67,109.82,100.0,open,1646.98,2.77,50.0,0,Heavy,-0.37,97.7,46.69,72.9,44.7,2023-06-28 15:01:36,active,65.01,0.889,17.92,508.27,1.01,3.4,0.0,1.99,0,0
2024-08-19 19:01:36.333851,787.99,415.59,106.76,100.0,closed,1774.55,3.22,50.0,0,Heavy,3.69,80.35,38.19,58.08,49.5,2023-06-28 15:01:36,inactive,67.37,0.913,35.28,420.16,1.08,5.77,0.0,2.69,0,0
2024-08-19 19:31:36.333851,761.71,462.72,98.55,100.0,open,1762.52,2.37,50.0,0,Light,5.2,89.4,25.98,72.78,39.47,2023-06-28 15:01:36,active,74.87,0.882,26.8,495.63,1.07,5.19,0.0,0.68,0,0
2024-08-19 20:01:36.333851,781.39,459.84,76.92,100.0,closed,1771.32,3.17,50.0,0,Light,10.34,89.48,44.02,56.35,60.73,2023-06-28 15:01:36,inactive,79.6,0.934,14.37,512.62,0.95,6.26,0.0,1.71,0,0
2024-08-19 20:31:36.333851,786.78,376.18,73.08,100.0,closed,1909.75,2.49,50.0,0,Medium,0.32,96.96,38.75,75.23,40.03,2023-06-28 15:01:36,inactive,81.88,0.882,21.48,580.71,1.06,6.69,0.0,1.91,0,0
2024-08-19 21:01:36.333851,824.68,287.15,83.2,100.0,open,1826.03,2.8,50.0,0,Medium,6.35,83.67,49.94,75.5,62.61,2023-06-28 15:01:36,inactive,82.64,0.863,15.71,546.45,0.95,6.4,0.0,2.58,0,0
2024-08-19 21:31:36.333851,922.36,134.18,131.03,100.0,closed,1689.05,3.42,50.0,0,Medium,2.08,92.19,38.45,79.37,35.35,2023-06-28 15:01:36,active,84.79,0.914,15.32,383.39,1.03,3.97,0.0,1.74,0,1
2024-08-19 22:01:36.333851,774.76,452.37,122.9,100.0,open,1449.56,2.59,50.0,0,Heavy,1.92,83.21,59.22,75.7,56.48,2023-06-28 15:01:36,active,68.41,0.92,27.85,530.13,0.86,5.66,0.0,1.65,0,0
2024-08-19 22:31:36.333851,798.3,461.83,116.22,100.0,closed,1738.82,2.91,50.0,0,Light,4.89,89.82,53.98,51.48,49.79,2023-06-28 15:01:36,inactive,80.19,0.947,25.22,439.62,1.02,3.17,0.0,2.32,0,0
2024-08-19 23:01:36.333851,858.84,373.01,101.22,100.0,open,1805.75,3.16,50.0,0,Medium,7.2,84.98,48.98,65.95,35.06,2023-06-28 15:01:36,inactive,97.77,0.941,28.86,425.96,0.91,3.64,0.0,1.7,0,0
2024-08-19 23:31:36.333851,746.2,374.23,108.53,100.0,open,1792.09,2.97,50.0,0,Light,5.98,95.26,75.36,84.27,58.72,2023-06-28 15:01:36,inactive,66.31,1.021,26.97,523.73,1.19,3.88,0.0,2.12,0,0
2024-08-20 00:01:36.333851,902.92,167.44,134.16,100.0,open,2112.25,2.85,50.0,0,Heavy,5.4,89.14,38.06,66.29,68.88,2023-06-28 15:01:36,inactive,66.74,0.791,28.7,537.24,1.01,3.2,0.0,2.07,0,1
2024-08-20 00:31:36.333851,816.41,424.4,114.84,100.0,closed,1936.53,3.24,50.0,0,Heavy,1.21,79.97,36.22,64.59,62.33,2023-06-28 15:01:36,active,90.31,0.92,17.14,545.57,0.92,3.78,0.0,1.95,0,0
2024-08-20 01:01:36.333851,782.61,408.96,88.03,100.0,open,1870.75,2.9,50.0,0,Heavy,5.24,90.48,62.71,71.92,58.88,2023-06-28 15:01:36,inactive,86.03,0.973,33.89,599.25,1.04,5.0,0.0,1.99,0,0
2024-08-20 01:31:36.333851,843.94,408.12,79.0,100.0,closed,1961.58,2.48,50.0,0,Heavy,4.83,86.57,53.81,64.96,53.11,2023-06-28 15:01:36,inactive,85.54,0.866,19.14,500.55,0.92,5.72,0.0,1.14,0,0
2024-08-20 02:01:36.333851,863.61,415.12,126.75,100.0,closed,1806.88,3.46,50.0,0,Medium,6.13,93.2,51.05,63.25,33.76,2023-06-28 15:01:36,active,65.66,0.837,12.34,562.3,0.83,4.73,0.0,1.65,0,0
2024-08-20 02:31:36.333851,777.69,435.72,93.46,100.0,closed,1770.67,3.65,50.0,0,Medium,7.03,90.59,49.79,78.71,49.91,2023-06-28 15:01:36,active,66.88,0.867,19.95,538.9,0.93,3.74,0.0,2.84,0,0
2024-08-20 03:01:36.333851,842.44,269.65,86.55,100.0,closed,1971.01,2.98,50.0,0,Heavy,6.43,91.05,47.8,75.21,70.08,2023-06-28 15:01:36,active,74.26,0.814,18.03,455.96,1.06,3.91,0.0,2.38,1,1
2024-08-20 03:31:36.333851,875.66,398.19,114.41,100.0,closed,1718.8,2.24,50.0,0,Heavy,6.68,92.52,44.76,53.97,48.5,2023-06-28 15:01:36,active,71.98,0.99,17.5,463.43,1.07,4.37,0.0,2.66,0,0
2024-08-20 04:01:36.333851,834.35,471.69,96.66,100.0,closed,1844.31,2.98,50.0,0,Medium,5.91,88.98,51.78,56.61,47.57,2023-06-28 15:01:36,active,97.23,0.82,24.93,465.62,1.01,6.14,0.0,1.91,0,0
2024-08-20 04:31:36.333851,854.15,375.66,117.45,100.0,open,2045.72,3.91,50.0,0,Light,3.74,85.46,55.4,54.19,48.18,2023-06-28 15:01:36,active,90.27,0.903,28.13,558.23,0.89,4.06,0.0,1.81,1,0
2024-08-20 05:01:36.333851,785.51,412.52,107.11,100.0,closed,1675.29,3.7,50.0,0,Heavy,4.91,91.69,61.31,72.96,61.26,2023-06-28 15:01:36,inactive,64.33,0.889,16.54,559.79,0.92,5.75,0.0,2.66,0,0
2024-08-20 05:31:36.333851,781.16,382.28,110.75,100.0,open,1768.5,2.33,50.0,0,Light,3.58,91.19,52.76,81.94,40.55,2023-06-28 15:01:36,inactive,64.6,0.893,20.6,491.01,1.1,4.2,0.0,1.79,0,0
2024-08-20 06:01:36.333851,771.44,429.88,124.93,100.0,open,1639.49,3.01,50.0,0,Medium,4.59,85.3,45.5,73.08,59.59,2023-06-28 15:01:36,active,80.92,0.889,15.52,543.04,1.07,5.73,0.0,1.52,0,0
2024-08-20 06:31:36.333851,767.14,327.16,71.82,100.0,open,1943.98,3.22,50.0,0,Light,6.5,88.12,51.13,71.0,29.66,2023-06-28 15:01:36,active,81.72,0.927,14.81,468.85,0.81,5.09,0.0,2.15,1,0
2024-08-20 07:01:36.333851,724.44,348.37,116.14,100.0,open,1928.96,3.05,50.0,0,Heavy,4.71,84.56,46.13,64.87,40.79,2023-06-28 15:01:36,active,89.26,0.953,17.89,564.63,0.97,3.82,0.0,2.22,0,0
2024-08-20 07:31:36.333851,818.3,309.86,112.08,100.0,open,1832.09,1.98,50.0,0,Light,4.25,93.95,45.89,72.34,58.27,2023-06-28 15:01:36,inactive,71.71,0.923,21.18,539.03,1.15,5.04,0.0,1.34,0,0
2024-08-20 08:01:36.333851,827.88,424.55,91.16,100.0,open,1809.76,2.54,50.0,0,Light,6.54,81.71,60.82,54.84,38.84,2023-06-28 15:01:36,inactive,69.68,0.81,19.51,474.98,1.06,4.6,0.0,1.51,0,0
2024-08-20 08:31:36.333851,754.03,295.68,80.3,100.0,closed,1543.0,2.18,50.0,1,Heavy,4.09,90.57,48.11,72.79,64.19,2023-06-28 15:01:36,active,87.77,0.922,22.84,556.92,1.04,5.49,0.0,1.77,0,0
2024-08-20 09:01:36.333851,836.75,397.19,78.12,100.0,closed,1907.35,3.25,50.0,0,Heavy,7.25,90.17,38.24,72.19,49.51,2023-06-28 15:01:36,inactive,73.63,0.845,19.11,611.25,0.81,4.5,0.0,2.64,0,0
2024-08-20 09:31:36.333851,856.93,325.54,111.3,100.0,open,1848.26,3.65,50.0,0,Light,6.05,83.49,49.97,64.26,43.84,2023-06-28 15:01:36,inactive,78.45,0.973,17.21,462.77,0.99,7.6,0.0,2.69,0,0
